"origin","year","month","day","hour","temp","dewp","humid","wind_dir","wind_speed","wind_gust","precip","pressure","visib","date"
"SEA",2014,7,19,17,66.02,57.92,75.12,170,11.5078,13.242946084,0,1017.8,10,2014-07-19 17:00:00
"SEA",2014,7,19,18,69.8,59,68.55,180,10.35702,11.9186514756,0,NA,10,2014-07-19 18:00:00
"SEA",2014,7,19,19,77,60.08,55.91,210,21.86482,25.1615975596,0,1016.2,10,2014-07-19 19:00:00
"SEA",2014,7,19,20,77,60.98,57.73,220,21.86482,25.1615975596,0,1016.1,10,2014-07-19 20:00:00
"SEA",2014,7,19,21,77,60.98,57.73,220,23.0156,26.485892168,0,1015.8,10,2014-07-19 21:00:00
"SEA",2014,7,19,22,75.02,60.98,61.66,220,19.56326,22.5130083428,0,1015.6,10,2014-07-19 22:00:00
"SEA",2014,7,19,23,71.96,60.98,68.35,230,17.2617,19.864419126,0,1015.5,10,2014-07-19 23:00:00
"SEA",2014,7,20,0,71.06,60.98,70.47,230,14.96014,17.2158299092,0,1015,10,2014-07-20 00:00:00
"SEA",2014,7,20,1,69.08,59,70.26,220,16.11092,18.5401245176,0,1015,10,2014-07-20 01:00:00
"SEA",2014,7,20,2,66.2,59,77.6,210,12.65858,14.5672406924,0,NA,10,2014-07-20 02:00:00
"SEA",2014,7,20,3,64.04,57.92,80.49,220,16.11092,18.5401245176,0,1014.5,10,2014-07-20 03:00:00
"SEA",2014,7,20,4,64.04,57.92,80.49,240,10.35702,11.9186514756,0,1015,10,2014-07-20 04:00:00
"SEA",2014,7,20,5,62.6,57.2,82.5,230,11.5078,13.242946084,0,NA,10,2014-07-20 05:00:00
"SEA",2014,7,20,6,62.96,57.02,80.93,220,6.90468,7.9457676504,0,1014.9,10,2014-07-20 06:00:00
"SEA",2014,7,20,7,60.8,55.4,82.37,220,5.7539,6.621473042,0,NA,10,2014-07-20 07:00:00
"SEA",2014,7,20,9,60.98,55.94,83.47,220,6.90468,7.9457676504,0,1014.8,10,2014-07-20 09:00:00
"SEA",2014,7,20,13,60.8,51.8,72.2,0,0,0,0,NA,10,2014-07-20 13:00:00
"SEA",2014,7,20,14,60.8,51.8,72.2,220,3.45234,3.9728838252,0,NA,10,2014-07-20 14:00:00
"SEA",2014,7,20,15,60.08,51.08,72.13,0,0,0,0,1016,10,2014-07-20 15:00:00
"SEA",2014,7,20,16,60.98,51.08,69.86,0,0,0,0,1015.9,10,2014-07-20 16:00:00
"SEA",2014,7,20,17,62.06,51.08,67.24,300,5.7539,6.621473042,0,1016.1,10,2014-07-20 17:00:00
"SEA",2014,7,20,18,62.96,50,62.58,240,6.90468,7.9457676504,0,1016.1,10,2014-07-20 18:00:00
"SEA",2014,7,20,19,64.94,50,58.39,250,8.05546,9.2700622588,0,1015.9,10,2014-07-20 19:00:00
"SEA",2014,7,20,20,64.94,50,58.39,220,9.20624,10.5943568672,0,1016.1,10,2014-07-20 20:00:00
"SEA",2014,7,20,21,66.02,48.92,54.01,210,6.90468,7.9457676504,0,1015.8,10,2014-07-20 21:00:00
"SEA",2014,7,20,22,64.94,51.08,60.77,NA,5.7539,6.621473042,0,1015.7,10,2014-07-20 22:00:00
"SEA",2014,7,20,23,64.94,50,58.39,240,6.90468,7.9457676504,0,1015.5,10,2014-07-20 23:00:00
"SEA",2014,7,21,0,64.94,50,58.39,230,6.90468,7.9457676504,0,1015.1,10,2014-07-21 00:00:00
"SEA",2014,7,21,1,62.96,51.98,67.34,300,3.45234,3.9728838252,0,1015.2,10,2014-07-21 01:00:00
"SEA",2014,7,21,2,62.06,53.96,74.75,330,8.05546,9.2700622588,0,1015.4,10,2014-07-21 02:00:00
"SEA",2014,7,21,3,60.98,55.04,80.78,320,3.45234,3.9728838252,0,1015.6,10,2014-07-21 03:00:00
"SEA",2014,7,21,4,60.08,55.04,83.41,10,9.20624,10.5943568672,0,1015.9,10,2014-07-21 04:00:00
"SEA",2014,7,21,5,60.8,53.6,77.14,10,10.35702,11.9186514756,0,NA,10,2014-07-21 05:00:00
"SEA",2014,7,21,6,60.08,51.98,74.56,50,9.20624,10.5943568672,0,1016.1,10,2014-07-21 06:00:00
"SEA",2014,7,21,7,59,51.08,74.96,30,10.35702,11.9186514756,0,1016.4,10,2014-07-21 07:00:00
"SEA",2014,7,21,8,59,50,72.01,50,8.05546,9.2700622588,0,1016.5,10,2014-07-21 08:00:00
"SEA",2014,7,21,9,59,48.92,69.17,120,4.60312,5.2971784336,0,1016.6,10,2014-07-21 09:00:00
"SEA",2014,7,21,10,57.92,51.08,77.92,220,3.45234,3.9728838252,0,1016.9,10,2014-07-21 10:00:00
"SEA",2014,7,21,11,57.92,51.98,80.55,200,5.7539,6.621473042,0,1017.4,10,2014-07-21 11:00:00
"SEA",2014,7,21,12,57.2,51.8,82.12,210,5.7539,6.621473042,0,NA,10,2014-07-21 12:00:00
"SEA",2014,7,21,13,57.02,51.98,83.21,220,3.45234,3.9728838252,0,1018.2,10,2014-07-21 13:00:00
"SEA",2014,7,21,14,57.2,51.8,82.12,0,0,0,0,NA,10,2014-07-21 14:00:00
"SEA",2014,7,21,15,59,51.8,76.98,210,4.60312,5.2971784336,0,NA,10,2014-07-21 15:00:00
"SEA",2014,7,21,16,60.8,51.8,72.2,220,5.7539,6.621473042,0,NA,10,2014-07-21 16:00:00
"SEA",2014,7,21,17,64.04,51.08,62.71,260,4.60312,5.2971784336,0,1018.2,10,2014-07-21 17:00:00
"SEA",2014,7,21,18,66.92,50,54.51,NA,5.7539,6.621473042,0,1018,10,2014-07-21 18:00:00
"SEA",2014,7,21,19,69.08,48.02,46.99,250,8.05546,9.2700622588,0,1017.8,10,2014-07-21 19:00:00
"SEA",2014,7,21,20,69.98,48.02,45.57,270,10.35702,11.9186514756,0,1017.7,10,2014-07-21 20:00:00
"SEA",2014,7,21,21,73.04,46.94,39.44,250,8.05546,9.2700622588,0,1017.5,10,2014-07-21 21:00:00
"SEA",2014,7,21,22,71.96,46.04,39.54,220,6.90468,7.9457676504,0,1016.8,10,2014-07-21 22:00:00
"SEA",2014,7,21,23,73.94,48.02,39.85,NA,5.7539,6.621473042,0,1016.2,10,2014-07-21 23:00:00
"SEA",2014,7,22,0,73.04,48.02,41.07,NA,5.7539,6.621473042,0,1015.9,10,2014-07-22 00:00:00
"SEA",2014,7,22,1,73.04,48.92,42.48,270,4.60312,5.2971784336,0,1016,10,2014-07-22 01:00:00
"SEA",2014,7,22,2,71.96,48.92,44.06,NA,4.60312,5.2971784336,0,1016,10,2014-07-22 02:00:00
"SEA",2014,7,22,3,69.08,48.92,48.6,210,3.45234,3.9728838252,0,1016.1,10,2014-07-22 03:00:00
"SEA",2014,7,22,4,66.92,50,54.51,0,0,0,0,1016.6,10,2014-07-22 04:00:00
"SEA",2014,7,22,5,62.96,50,62.58,290,4.60312,5.2971784336,0,1016.7,10,2014-07-22 05:00:00
"SEA",2014,7,22,6,60.08,51.08,72.13,290,3.45234,3.9728838252,0,1016.9,10,2014-07-22 06:00:00
"SEA",2014,7,22,7,60.08,51.08,72.13,0,0,0,0,1017.2,10,2014-07-22 07:00:00
"SEA",2014,7,22,8,57.92,51.98,80.55,0,0,0,0,1017.2,10,2014-07-22 08:00:00
"SEA",2014,7,22,9,57.92,53.06,83.82,0,0,0,0,1016.9,10,2014-07-22 09:00:00
"SEA",2014,7,22,10,59,53.06,80.64,0,0,0,0,1016.9,10,2014-07-22 10:00:00
"SEA",2014,7,22,11,57.02,53.06,86.58,0,0,0,0,1017,10,2014-07-22 11:00:00
"SEA",2014,7,22,12,55.94,53.06,90.03,0,0,0,0,1017.2,10,2014-07-22 12:00:00
"SEA",2014,7,22,13,55.94,53.06,90.03,0,0,0,0,1017.7,10,2014-07-22 13:00:00
"SEA",2014,7,22,14,57.92,51.98,80.55,0,0,0,0,1018.2,10,2014-07-22 14:00:00
"SEA",2014,7,22,15,59,53.06,80.64,170,4.60312,5.2971784336,0,1018.4,10,2014-07-22 15:00:00
"SEA",2014,7,22,16,57.92,53.06,83.82,250,4.60312,5.2971784336,0,1018.8,10,2014-07-22 16:00:00
"SEA",2014,7,22,17,60.98,51.98,72.22,230,6.90468,7.9457676504,0,1019,10,2014-07-22 17:00:00
"SEA",2014,7,22,18,62.06,51.08,67.24,190,6.90468,7.9457676504,0,1019.4,10,2014-07-22 18:00:00
"SEA",2014,7,22,19,60.98,51.98,72.22,190,6.90468,7.9457676504,0,1019.7,7,2014-07-22 19:00:00
"SEA",2014,7,22,20,60.08,55.94,86.18,0,0,0,0,1019.9,5,2014-07-22 20:00:00
"SEA",2014,7,22,21,62.06,57.02,83.54,290,4.60312,5.2971784336,0,1019.8,10,2014-07-22 21:00:00
"SEA",2014,7,22,22,64.04,55.04,72.53,0,0,0,0,1019.3,10,2014-07-22 22:00:00
"SEA",2014,7,22,23,66.92,55.94,67.79,280,5.7539,6.621473042,0,1018.7,10,2014-07-22 23:00:00
"SEA",2014,7,23,0,68,55.94,65.31,0,0,0,0,1018.1,10,2014-07-23 00:00:00
"SEA",2014,7,23,1,69.08,55.94,62.93,280,4.60312,5.2971784336,0,1017.8,10,2014-07-23 01:00:00
"SEA",2014,7,23,2,69.08,55.94,62.93,0,0,0,0,1017.3,10,2014-07-23 02:00:00
"SEA",2014,7,23,3,64.94,55.94,72.62,0,0,0,0,1017.4,10,2014-07-23 03:00:00
"SEA",2014,7,23,4,64.94,55.94,72.62,0,0,0,0,1017.7,10,2014-07-23 04:00:00
"SEA",2014,7,23,5,66.92,55.94,67.79,30,3.45234,3.9728838252,0,1017.4,10,2014-07-23 05:00:00
"SEA",2014,7,23,6,66.92,55.94,67.79,60,4.60312,5.2971784336,0,1017.3,10,2014-07-23 06:00:00
"SEA",2014,7,23,7,64.94,59,81.07,50,5.7539,6.621473042,0.01,1017.1,10,2014-07-23 07:00:00
"SEA",2014,7,23,8,64.04,60.98,89.78,70,6.90468,7.9457676504,0.05,1016.7,9,2014-07-23 08:00:00
"SEA",2014,7,23,9,62.06,60.98,96.25,340,4.60312,5.2971784336,0.01,1016.3,10,2014-07-23 09:00:00
"SEA",2014,7,23,10,60.98,60.08,96.85,0,0,0,0,1015.5,10,2014-07-23 10:00:00
"SEA",2014,7,23,11,60.98,57.92,89.65,0,0,0,0,1015.6,10,2014-07-23 11:00:00
"SEA",2014,7,23,12,60.8,57.2,87.92,260,4.60312,5.2971784336,0,NA,8,2014-07-23 12:00:00
"SEA",2014,7,23,13,59,57.2,93.74,NA,5.7539,6.621473042,0,NA,7,2014-07-23 13:00:00
"SEA",2014,7,23,14,60.08,59,96.22,140,5.7539,6.621473042,0.05,1016,7,2014-07-23 14:00:00
"SEA",2014,7,23,15,60.8,59,93.79,120,8.05546,9.2700622588,0,NA,0,2014-07-23 15:00:00
"SEA",2014,7,23,16,60.8,60.8,100,160,4.60312,5.2971784336,0.01,NA,0.5,2014-07-23 16:00:00
"SEA",2014,7,23,17,60.8,60.8,100,170,3.45234,3.9728838252,0.01,NA,2,2014-07-23 17:00:00
"SEA",2014,7,23,18,62.6,60.8,93.83,130,8.05546,9.2700622588,0.02,NA,3,2014-07-23 18:00:00
"SEA",2014,7,23,19,57.2,55.4,93.69,240,10.35702,11.9186514756,0.15,NA,6,2014-07-23 19:00:00
"SEA",2014,7,23,20,59,57.02,93.13,190,10.35702,11.9186514756,0.03,1017.9,7,2014-07-23 20:00:00
"SEA",2014,7,23,21,60.08,57.92,92.56,180,8.05546,9.2700622588,0.06,1018.5,6,2014-07-23 21:00:00
"SEA",2014,7,23,22,59,57.2,93.74,180,10.35702,11.9186514756,0.03,NA,4,2014-07-23 22:00:00
"SEA",2014,7,23,23,60.08,57.02,89.61,170,9.20624,10.5943568672,0,1018.4,10,2014-07-23 23:00:00
"SEA",2014,7,24,0,60.98,57.02,86.79,180,8.05546,9.2700622588,0,1018.5,10,2014-07-24 00:00:00
"SEA",2014,7,24,1,60.98,57.92,89.65,160,9.20624,10.5943568672,0,1018.3,10,2014-07-24 01:00:00
"SEA",2014,7,24,2,62.06,53.96,74.75,190,9.20624,10.5943568672,0,1018.3,10,2014-07-24 02:00:00
"SEA",2014,7,24,3,60.08,53.96,80.19,210,6.90468,7.9457676504,0,1018.7,7,2014-07-24 03:00:00
"SEA",2014,7,24,4,59,51.08,74.96,190,6.90468,7.9457676504,0,1019.4,10,2014-07-24 04:00:00
"SEA",2014,7,24,5,57.92,51.98,80.55,200,10.35702,11.9186514756,0,1019.2,10,2014-07-24 05:00:00
"SEA",2014,7,24,6,57.02,53.06,86.58,180,11.5078,13.242946084,0.01,1019.4,10,2014-07-24 06:00:00
"SEA",2014,7,24,7,55.94,53.06,90.03,170,11.5078,13.242946084,0.01,1018.9,10,2014-07-24 07:00:00
"SEA",2014,7,24,8,57.02,51.98,83.21,170,10.35702,11.9186514756,0,1018.7,10,2014-07-24 08:00:00
"SEA",2014,7,24,9,57.02,51.08,80.49,180,10.35702,11.9186514756,0,1018.9,10,2014-07-24 09:00:00
"SEA",2014,7,24,10,57.02,51.08,80.49,180,10.35702,11.9186514756,0,1019.2,10,2014-07-24 10:00:00
"SEA",2014,7,24,11,57.02,51.08,80.49,190,10.35702,11.9186514756,0,1019.4,10,2014-07-24 11:00:00
"SEA",2014,7,24,12,57.02,51.08,80.49,200,9.20624,10.5943568672,0,1019.8,10,2014-07-24 12:00:00
"SEA",2014,7,24,13,57.2,51.8,82.12,190,9.20624,10.5943568672,0,NA,10,2014-07-24 13:00:00
"SEA",2014,7,24,14,57.92,51.98,80.55,210,8.05546,9.2700622588,0,1020.8,10,2014-07-24 14:00:00
"SEA",2014,7,24,15,59,53.06,80.64,210,10.35702,11.9186514756,0,1021.1,10,2014-07-24 15:00:00
"SEA",2014,7,24,16,60.08,53.96,80.19,220,10.35702,11.9186514756,0,1021.8,10,2014-07-24 16:00:00
"SEA",2014,7,24,17,60.98,53.96,77.66,220,13.80936,15.8915353008,0,1022.4,10,2014-07-24 17:00:00
"SEA",2014,7,24,18,64.04,53.96,69.72,200,14.96014,17.2158299092,0,1022.9,10,2014-07-24 18:00:00
"SEA",2014,7,24,19,64.94,53.96,67.57,220,11.5078,13.242946084,0,1023.2,10,2014-07-24 19:00:00
"SEA",2014,7,24,20,66.2,53.6,63.82,210,12.65858,14.5672406924,0,NA,10,2014-07-24 20:00:00
"SEA",2014,7,24,21,64.4,51.8,63.6,210,13.80936,15.8915353008,0,NA,10,2014-07-24 21:00:00
"SEA",2014,7,24,22,64.4,51.8,63.6,210,16.11092,18.5401245176,0,NA,10,2014-07-24 22:00:00
"SEA",2014,7,24,23,64.94,51.08,60.77,210,11.5078,13.242946084,0,1023.6,10,2014-07-24 23:00:00
"SEA",2014,7,25,0,66.02,51.08,58.53,240,6.90468,7.9457676504,0,1023.6,10,2014-07-25 00:00:00
"SEA",2014,7,25,1,62.6,55.4,77.29,20,12.65858,14.5672406924,0,NA,10,2014-07-25 01:00:00
"SEA",2014,7,25,2,60.08,53.06,77.59,20,13.80936,15.8915353008,0,1023.5,10,2014-07-25 02:00:00
"SEA",2014,7,25,3,60.08,53.06,77.59,40,8.05546,9.2700622588,0,1023.7,10,2014-07-25 03:00:00
"SEA",2014,7,25,4,60.08,51.08,72.13,30,8.05546,9.2700622588,0,1024,10,2014-07-25 04:00:00
"SEA",2014,7,25,5,60.08,51.08,72.13,50,8.05546,9.2700622588,0,1023.8,10,2014-07-25 05:00:00
"SEA",2014,7,25,6,60.8,51.8,72.2,40,9.20624,10.5943568672,0,NA,10,2014-07-25 06:00:00
"SEA",2014,7,25,7,59,50,72.01,50,5.7539,6.621473042,0,1023.4,10,2014-07-25 07:00:00
"SEA",2014,7,25,8,59,51.08,74.96,110,3.45234,3.9728838252,0,1023.2,10,2014-07-25 08:00:00
"SEA",2014,7,25,9,57.02,51.98,83.21,160,4.60312,5.2971784336,0,1023.2,10,2014-07-25 09:00:00
"SEA",2014,7,25,10,55.04,51.98,89.4,0,0,0,0,1022.8,10,2014-07-25 10:00:00
"SEA",2014,7,25,11,55.04,51.98,89.4,0,0,0,0,1022.6,10,2014-07-25 11:00:00
"SEA",2014,7,25,12,55.04,51.98,89.4,0,0,0,0,1022.5,10,2014-07-25 12:00:00
"SEA",2014,7,25,13,55.4,51.8,87.65,0,0,0,0,NA,10,2014-07-25 13:00:00
"SEA",2014,7,25,14,59,53.06,80.64,0,0,0,0,1022.4,10,2014-07-25 14:00:00
"SEA",2014,7,25,15,62.96,51.08,65.14,20,5.7539,6.621473042,0,1022.1,10,2014-07-25 15:00:00
"SEA",2014,7,25,16,60.98,53.06,75.14,280,8.05546,9.2700622588,0,1021.9,10,2014-07-25 16:00:00
"SEA",2014,7,25,17,64.04,53.06,67.46,280,5.7539,6.621473042,0,1021.7,10,2014-07-25 17:00:00
"SEA",2014,7,25,18,66.92,53.96,63.08,290,9.20624,10.5943568672,0,1021.6,10,2014-07-25 18:00:00
"SEA",2014,7,25,19,66.92,53.06,61.03,300,9.20624,10.5943568672,0,1021.5,10,2014-07-25 19:00:00
"SEA",2014,7,25,20,69.98,51.08,51.07,310,6.90468,7.9457676504,0,1021.1,10,2014-07-25 20:00:00
"SEA",2014,7,25,21,71.06,51.08,49.23,330,9.20624,10.5943568672,0,1021,10,2014-07-25 21:00:00
"SEA",2014,7,25,22,73.04,51.08,46.04,320,11.5078,13.242946084,0,1020.8,10,2014-07-25 22:00:00
"SEA",2014,7,25,23,73.04,51.08,46.04,290,9.20624,10.5943568672,0,1020.3,10,2014-07-25 23:00:00
"SEA",2014,7,26,0,71.96,50,45.87,290,8.05546,9.2700622588,0,1020,10,2014-07-26 00:00:00
"SEA",2014,7,26,1,71.96,51.08,47.75,280,5.7539,6.621473042,0,1019.7,10,2014-07-26 01:00:00
"SEA",2014,7,26,2,69.98,51.08,51.07,350,9.20624,10.5943568672,0,1019.6,10,2014-07-26 02:00:00
"SEA",2014,7,26,3,66.02,51.08,58.53,360,6.90468,7.9457676504,0,1019.8,10,2014-07-26 03:00:00
"SEA",2014,7,26,4,62.06,51.08,67.24,360,6.90468,7.9457676504,0,1020.3,10,2014-07-26 04:00:00
"SEA",2014,7,26,5,62.06,51.08,67.24,360,8.05546,9.2700622588,0,1020.3,10,2014-07-26 05:00:00
"SEA",2014,7,26,6,62.06,51.08,67.24,10,11.5078,13.242946084,0,1020.4,10,2014-07-26 06:00:00
"SEA",2014,7,26,7,60.08,51.08,72.13,10,5.7539,6.621473042,0,1020.4,10,2014-07-26 07:00:00
"SEA",2014,7,26,8,59,51.98,77.49,350,3.45234,3.9728838252,0,1020.7,10,2014-07-26 08:00:00
"SEA",2014,7,26,9,59,51.98,77.49,30,10.35702,11.9186514756,0,1020.7,10,2014-07-26 09:00:00
"SEA",2014,7,26,10,59,51.98,77.49,20,4.60312,5.2971784336,0,1021,10,2014-07-26 10:00:00
"SEA",2014,7,26,11,57.92,51.98,80.55,50,5.7539,6.621473042,0,1021.2,10,2014-07-26 11:00:00
"SEA",2014,7,26,12,57.02,51.08,80.49,10,4.60312,5.2971784336,0,1021.4,10,2014-07-26 12:00:00
"SEA",2014,7,26,13,60.08,51.98,74.56,40,4.60312,5.2971784336,0,1021.8,10,2014-07-26 13:00:00
"SEA",2014,7,26,14,62.06,51.08,67.24,40,3.45234,3.9728838252,0,1022.3,10,2014-07-26 14:00:00
"SEA",2014,7,26,15,64.94,51.98,62.83,30,6.90468,7.9457676504,0,1022.5,10,2014-07-26 15:00:00
"SEA",2014,7,26,16,69.08,51.98,54.45,350,5.7539,6.621473042,0,1022.5,10,2014-07-26 16:00:00
"SEA",2014,7,26,17,69.98,53.96,56.78,280,3.45234,3.9728838252,0,1022.5,10,2014-07-26 17:00:00
"SEA",2014,7,26,18,71.96,53.96,53.08,NA,5.7539,6.621473042,0,1022.5,10,2014-07-26 18:00:00
"SEA",2014,7,26,19,73.94,53.96,49.66,320,9.20624,10.5943568672,0,1022.2,10,2014-07-26 19:00:00
"SEA",2014,7,26,20,75.02,53.06,46.34,280,6.90468,7.9457676504,0,1022,10,2014-07-26 20:00:00
"SEA",2014,7,26,21,77,51.98,41.69,NA,6.90468,7.9457676504,0,1021.8,10,2014-07-26 21:00:00
"SEA",2014,7,26,22,78.08,51.08,38.91,280,10.35702,11.9186514756,0,1021.4,10,2014-07-26 22:00:00
"SEA",2014,7,26,23,78.08,53.06,41.86,320,10.35702,11.9186514756,0,1021.1,10,2014-07-26 23:00:00
"SEA",2014,7,27,0,77,53.06,43.38,300,11.5078,13.242946084,0,1021.1,10,2014-07-27 00:00:00
"SEA",2014,7,27,1,77,51.98,41.69,340,8.05546,9.2700622588,0,1021,10,2014-07-27 01:00:00
"SEA",2014,7,27,2,73.04,51.08,46.04,340,10.35702,11.9186514756,0,1021,10,2014-07-27 02:00:00
"SEA",2014,7,27,3,68,51.08,54.66,350,8.05546,9.2700622588,0,1021.3,10,2014-07-27 03:00:00
"SEA",2014,7,27,4,66.92,53.06,61.03,20,12.65858,14.5672406924,0,1021.6,10,2014-07-27 04:00:00
"SEA",2014,7,27,5,66.02,53.06,62.96,20,12.65858,14.5672406924,0,1021.7,10,2014-07-27 05:00:00
"SEA",2014,7,27,6,64.04,51.98,64.84,20,13.80936,15.8915353008,0,1021.8,10,2014-07-27 06:00:00
"SEA",2014,7,27,7,62.96,51.98,67.34,30,12.65858,14.5672406924,0,1021.9,10,2014-07-27 07:00:00
"SEA",2014,7,27,8,62.06,51.98,69.51,30,11.5078,13.242946084,0,1022.1,10,2014-07-27 08:00:00
"SEA",2014,7,27,9,60.98,51.98,72.22,30,12.65858,14.5672406924,0,1022.2,10,2014-07-27 09:00:00
"SEA",2014,7,27,10,60.08,51.08,72.13,20,6.90468,7.9457676504,0,1022.3,10,2014-07-27 10:00:00
"SEA",2014,7,27,11,60.08,51.08,72.13,30,6.90468,7.9457676504,0,1022.3,10,2014-07-27 11:00:00
"SEA",2014,7,27,12,60.08,50,69.29,30,8.05546,9.2700622588,0,1022.5,10,2014-07-27 12:00:00
"SEA",2014,7,27,13,62.06,51.08,67.24,20,8.05546,9.2700622588,0,1022.8,10,2014-07-27 13:00:00
"SEA",2014,7,27,14,64.04,51.08,62.71,20,8.05546,9.2700622588,0,1023.1,10,2014-07-27 14:00:00
"SEA",2014,7,27,15,66.02,51.98,60.51,10,9.20624,10.5943568672,0,1023,10,2014-07-27 15:00:00
"SEA",2014,7,27,16,69.08,53.06,56.66,360,9.20624,10.5943568672,0,1022.6,10,2014-07-27 16:00:00
"SEA",2014,7,27,17,71.06,53.06,52.95,340,6.90468,7.9457676504,0,1022.5,10,2014-07-27 17:00:00
"SEA",2014,7,27,18,73.94,53.96,49.66,20,8.05546,9.2700622588,0,1022.2,10,2014-07-27 18:00:00
"SEA",2014,7,27,19,77,53.06,43.38,340,9.20624,10.5943568672,0,1021.7,10,2014-07-27 19:00:00
"SEA",2014,7,27,20,78.98,55.04,43.68,340,8.05546,9.2700622588,0,1021.2,10,2014-07-27 20:00:00
"SEA",2014,7,27,21,80.96,53.06,38.08,360,10.35702,11.9186514756,0,1020.7,10,2014-07-27 21:00:00
"SEA",2014,7,27,22,82.04,53.96,38,340,10.35702,11.9186514756,0,1020.2,10,2014-07-27 22:00:00
"SEA",2014,7,27,23,82.04,53.96,38,340,11.5078,13.242946084,0,1020,10,2014-07-27 23:00:00
"SEA",2014,7,28,0,82.04,53.06,36.77,350,10.35702,11.9186514756,0,1019.4,10,2014-07-28 00:00:00
"SEA",2014,7,28,1,80.96,51.08,35.4,340,10.35702,11.9186514756,0,1019.4,10,2014-07-28 01:00:00
"SEA",2014,7,28,2,78.98,50,36.29,360,10.35702,11.9186514756,0,1019.5,10,2014-07-28 02:00:00
"SEA",2014,7,28,3,73.04,53.06,49.52,360,8.05546,9.2700622588,0,1019.8,10,2014-07-28 03:00:00
"SEA",2014,7,28,4,69.98,53.06,54.94,360,5.7539,6.621473042,0,1020,10,2014-07-28 04:00:00
"SEA",2014,7,28,5,71.06,53.06,52.95,20,10.35702,11.9186514756,0,1020.2,10,2014-07-28 05:00:00
"SEA",2014,7,28,6,69.08,51.98,54.45,20,10.35702,11.9186514756,0,1020,10,2014-07-28 06:00:00
"SEA",2014,7,28,7,66.02,51.98,60.51,20,6.90468,7.9457676504,0,1020.4,10,2014-07-28 07:00:00
"SEA",2014,7,28,8,66.02,30.92,26.81,30,5.7539,6.621473042,0,1020.1,10,2014-07-28 08:00:00
"SEA",2014,7,28,9,64.94,28.94,25.68,30,9.20624,10.5943568672,0,1020,10,2014-07-28 09:00:00
"SEA",2014,7,28,10,64.94,28.04,24.75,40,6.90468,7.9457676504,0,1019.8,10,2014-07-28 10:00:00
"SEA",2014,7,28,11,59,28.04,30.53,340,5.7539,6.621473042,0,1020,10,2014-07-28 11:00:00
"SEA",2014,7,28,12,60.08,26.96,28.1,0,0,0,0,1020.5,10,2014-07-28 12:00:00
"SEA",2014,7,28,13,62.06,24.98,24.13,350,3.45234,3.9728838252,0,1020.9,10,2014-07-28 13:00:00
"SEA",2014,7,28,14,64.94,23,20.08,0,0,0,0,1021,10,2014-07-28 14:00:00
"SEA",2014,7,28,15,71.06,23,16.26,10,6.90468,7.9457676504,0,1021,10,2014-07-28 15:00:00
"SEA",2014,7,28,16,73.94,21.92,14.1,NA,5.7539,6.621473042,0,1020.6,10,2014-07-28 16:00:00
"SEA",2014,7,28,17,73.4,53.6,49.9,340,8.05546,9.2700622588,0,1020.6,10,2014-07-28 17:00:00
"SEA",2014,7,28,18,75.92,53.96,46.47,290,8.05546,9.2700622588,0,1020.4,10,2014-07-28 18:00:00
"SEA",2014,7,28,19,77,51.98,41.69,320,8.05546,9.2700622588,0,1020.3,10,2014-07-28 19:00:00
"SEA",2014,7,28,20,84.02,53.06,34.49,350,10.35702,11.9186514756,0,1020,10,2014-07-28 20:00:00
"SEA",2014,7,28,21,84.92,53.06,33.5,10,12.65858,14.5672406924,0,1020.1,10,2014-07-28 21:00:00
"SEA",2014,7,28,22,84.92,51.08,31.15,10,11.5078,13.242946084,0,1019.8,10,2014-07-28 22:00:00
"SEA",2014,7,28,23,87.08,51.98,30.05,10,11.5078,13.242946084,0,1019.3,10,2014-07-28 23:00:00
"SEA",2014,7,29,0,85.1,51.08,30.97,330,9.20624,10.5943568672,0,1019.1,10,2014-07-29 00:00:00
"SEA",2014,7,29,1,86,53.06,32.36,340,9.20624,10.5943568672,0,1018.8,10,2014-07-29 01:00:00
"SEA",2014,7,29,2,82.94,54.14,37.15,340,8.05546,9.2700622588,0,1018.7,10,2014-07-29 02:00:00
"SEA",2014,7,29,3,78.08,52.52,41.04,350,5.7539,6.621473042,0,1019,10,2014-07-29 03:00:00
"SEA",2014,7,29,4,74.3,53.96,49.06,20,11.5078,13.242946084,0,1019.5,10,2014-07-29 04:00:00
"SEA",2014,7,29,5,73.4,53.06,48.92,40,12.65858,14.5672406924,0,1019.4,10,2014-07-29 05:00:00
"SEA",2014,7,29,6,72.86,51.26,46.63,40,13.80936,15.8915353008,0,1019.3,10,2014-07-29 06:00:00
"SEA",2014,7,29,7,71.06,50.36,47.93,30,12.65858,14.5672406924,0,1019.3,10,2014-07-29 07:00:00
"SEA",2014,7,29,8,69.98,51.98,52.8,40,9.20624,10.5943568672,0,1019.4,10,2014-07-29 08:00:00
"SEA",2014,7,29,9,64.94,48.92,56.08,350,3.45234,3.9728838252,0,1019.5,10,2014-07-29 09:00:00
"SEA",2014,7,29,10,64.04,50,60.25,0,0,0,0,1019.9,10,2014-07-29 10:00:00
"SEA",2014,7,29,11,60.08,53.06,77.59,160,3.45234,3.9728838252,0,1020.3,10,2014-07-29 11:00:00
"SEA",2014,7,29,12,60.98,51.98,72.22,0,0,0,0,1020.6,10,2014-07-29 12:00:00
